_id,SourceID,name,unit,value,name,unit,value,name,unit,value,updateDateTime,latitude,longitude
57ff5a851f9b1d771467679b,EnvironmentalSensor_S2,NO2,ppm,0.0033,PM10,ug/m3,991.6484375,PM2.5,ug/m3,990.7880858,"Oct 13, 2016 11:57:25 AM",64.7513,20.95505
57ff5c031f9b1d771467679d,EnvironmentalSensor_S2,NO2,ppm,0.0101,PM10,ug/m3,1007.833008,PM2.5,ug/m3,1006.623047,"Oct 13, 2016 12:03:47 PM",64.7513,20.95505
57ff5d821f9b1d771467679f,EnvironmentalSensor_S2,NO2,ppm,0.0101,PM10,ug/m3,939.1230468,PM2.5,ug/m3,937.993164,"Oct 13, 2016 12:10:09 PM",64.7513,20.95505
57ff5f001f9b1d77146767a1,EnvironmentalSensor_S2,NO2,ppm,0.0033,PM10,ug/m3,956.2871093,PM2.5,ug/m3,955.4863281,"Oct 13, 2016 12:16:32 PM",64.7513,20.95505
57ff60801f9b1d77146767a3,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,967.7841796,PM2.5,ug/m3,966.9990233,"Oct 13, 2016 12:22:56 PM",64.7513,20.95505
57ff61fe1f9b1d77146767a5,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,907.3710937,PM2.5,ug/m3,906.6875,"Oct 13, 2016 12:29:18 PM",64.7513,20.95505
57ff63781f9b1d77146767a7,EnvironmentalSensor_S2,NO2,ppm,0.0135,PM10,ug/m3,901.4443358,PM2.5,ug/m3,900.7011718,"Oct 13, 2016 12:35:36 PM",64.7513,20.95505
57ff64f61f9b1d77146767a9,EnvironmentalSensor_S2,NO2,ppm,0.0135,PM10,ug/m3,1015.292969,PM2.5,ug/m3,1014.108398,"Oct 13, 2016 12:41:58 PM",64.7513,20.95505
57ff66751f9b1d77146767ab,EnvironmentalSensor_S2,NO2,ppm,0.0067,PM10,ug/m3,908.5126952,PM2.5,ug/m3,907.7929687,"Oct 13, 2016 12:48:21 PM",64.7513,20.95505
57ff67f41f9b1d77146767af,EnvironmentalSensor_S2,NO2,ppm,0.0033,PM10,ug/m3,1084.631836,PM2.5,ug/m3,1083.326172,"Oct 13, 2016 12:54:44 PM",64.7513,20.95505
57ff69731f9b1d77146767b1,EnvironmentalSensor_S2,NO2,ppm,0.0033,PM10,ug/m3,949.8847656,PM2.5,ug/m3,948.7197265,"Oct 13, 2016 1:01:07 PM",64.7513,20.95505
57ff6aee1f9b1d77146767b3,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,941.6347656,PM2.5,ug/m3,939.6699218,"Oct 13, 2016 1:07:26 PM",64.7513,20.95505
57ff6c6d1f9b1d77146767b5,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,996.3388671,PM2.5,ug/m3,995.4404296,"Oct 13, 2016 1:13:49 PM",64.7513,20.95505
57ff6de61f9b1d77146767b7,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,844.040039,PM2.5,ug/m3,843.6367187,"Oct 13, 2016 1:20:06 PM",64.7513,20.95505
57ff6f651f9b1d77146767b9,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,1006.237305,PM2.5,ug/m3,1005.375977,"Oct 13, 2016 1:26:29 PM",64.7513,20.95505
57ff70e21f9b1d77146767bb,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,1000.161133,PM2.5,ug/m3,999.3193358,"Oct 13, 2016 1:32:50 PM",64.7513,20.95505
57ff72611f9b1d77146767bd,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,948.9248046,PM2.5,ug/m3,947.8154296,"Oct 13, 2016 1:39:13 PM",64.7513,20.95505
57ff73e01f9b1d77146767bf,EnvironmentalSensor_S2,NO2,ppm,0.0033,PM10,ug/m3,853.5361327,PM2.5,ug/m3,853.1298827,"Oct 13, 2016 1:45:36 PM",64.7513,20.95505
57ff75911f9b1d77146767c1,EnvironmentalSensor_S2,NO2,ppm,NaN,PM10,ug/m3,1019.036133,PM2.5,ug/m3,1018.113281,"Oct 13, 2016 1:52:49 PM",64.7513,20.95505
57ff770d1f9b1d77146767c3,EnvironmentalSensor_S2,NO2,ppm,0.0067,PM10,ug/m3,1020.304688,PM2.5,ug/m3,1019.371094,"Oct 13, 2016 1:59:09 PM",64.7513,20.95505
57ff78b91f9b1d77146767c5,EnvironmentalSensor_S2,NO2,ppm,NaN,PM10,ug/m3,1098.637695,PM2.5,ug/m3,1097.361328,"Oct 13, 2016 2:06:17 PM",64.7513,20.95505
57ff7a681f9b1d77146767c7,EnvironmentalSensor_S2,NO2,ppm,NaN,PM10,ug/m3,988.2783202,PM2.5,ug/m3,987.5175781,"Oct 13, 2016 2:13:28 PM",64.7513,20.95505
57ff7be61f9b1d77146767c9,EnvironmentalSensor_S2,NO2,ppm,0.0168,PM10,ug/m3,982.930664,PM2.5,ug/m3,982.1484375,"Oct 13, 2016 2:19:50 PM",64.7513,20.95505
57ff7d781f9b1d77146767cb,EnvironmentalSensor_S2,NO2,ppm,0.0033,PM10,ug/m3,861.211914,PM2.5,ug/m3,860.8789062,"Oct 13, 2016 2:26:32 PM",64.7513,20.95505
57ff7ef51f9b1d77146767cd,EnvironmentalSensor_S2,NO2,ppm,0.0033,PM10,ug/m3,1003.904297,PM2.5,ug/m3,1003.068359,"Oct 13, 2016 2:32:53 PM",64.7513,20.95505
57ff80741f9b1d77146767cf,EnvironmentalSensor_S2,NO2,ppm,0.0067,PM10,ug/m3,1060.157227,PM2.5,ug/m3,1059.039063,"Oct 13, 2016 2:39:16 PM",64.7513,20.95505
57ff81f31f9b1d77146767d1,EnvironmentalSensor_S2,NO2,ppm,0.0033,PM10,ug/m3,988.7978515,PM2.5,ug/m3,987.8828125,"Oct 13, 2016 2:45:39 PM",64.7513,20.95505
57ff83771f9b1d77146767d3,EnvironmentalSensor_S2,NO2,ppm,0.0033,PM10,ug/m3,1001.229492,PM2.5,ug/m3,1000.368164,"Oct 13, 2016 2:52:07 PM",64.7513,20.95505
57ff84f61f9b1d77146767d5,EnvironmentalSensor_S2,NO2,ppm,0.0135,PM10,ug/m3,1026.614258,PM2.5,ug/m3,1021.548828,"Oct 13, 2016 2:58:30 PM",64.7513,20.95505
57ff86771f9b1d77146767d7,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,1000.716797,PM2.5,ug/m3,999.5537108,"Oct 13, 2016 3:04:55 PM",64.7513,20.95505
57ff87f21f9b1d77146767d9,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,995.2958983,PM2.5,ug/m3,994.1982421,"Oct 13, 2016 3:11:14 PM",64.7513,20.95505
57ff896f1f9b1d77146767db,EnvironmentalSensor_S2,NO2,ppm,0.0101,PM10,ug/m3,995.2792968,PM2.5,ug/m3,994.4482421,"Oct 13, 2016 3:17:35 PM",64.7513,20.95505
57ff8ae81f9b1d77146767dd,EnvironmentalSensor_S2,NO2,ppm,0.0067,PM10,ug/m3,980.586914,PM2.5,ug/m3,979.1328125,"Oct 13, 2016 3:23:52 PM",64.7513,20.95505
57ff8c621f9b1d77146767df,EnvironmentalSensor_S2,NO2,ppm,0.0033,PM10,ug/m3,948.774414,PM2.5,ug/m3,948.0019531,"Oct 13, 2016 3:30:10 PM",64.7513,20.95505
57ff8dd91f9b1d77146767e1,EnvironmentalSensor_S2,NO2,ppm,0.0033,PM10,ug/m3,994.6572265,PM2.5,ug/m3,993.8867187,"Oct 13, 2016 3:36:25 PM",64.7513,20.95505
57ff90d51f9b1d77146767e3,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,1021.261719,PM2.5,ug/m3,1019.818359,"Oct 13, 2016 3:49:09 PM",64.7513,20.95505
57ff924e1f9b1d77146767e5,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,877.5488281,PM2.5,ug/m3,857.6982421,"Oct 13, 2016 3:55:26 PM",64.7513,20.95505
57ff93d11f9b1d77146767e7,EnvironmentalSensor_S2,NO2,ppm,0.0101,PM10,ug/m3,1006.794922,PM2.5,ug/m3,1005.642578,"Oct 13, 2016 4:01:53 PM",64.7513,20.95505
57ff954f1f9b1d77146767e9,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,1101.833008,PM2.5,ug/m3,1100.114258,"Oct 13, 2016 4:08:15 PM",64.7513,20.95505
57ff96ce1f9b1d77146767eb,EnvironmentalSensor_S2,NO2,ppm,0.0033,PM10,ug/m3,1058.680664,PM2.5,ug/m3,1009.912109,"Oct 13, 2016 4:14:38 PM",64.7513,20.95505
57ff98491f9b1d77146767ed,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,1019.569336,PM2.5,ug/m3,981.9794921,"Oct 13, 2016 4:20:57 PM",64.7513,20.95505
57ff99c81f9b1d77146767ef,EnvironmentalSensor_S2,NO2,ppm,0.0135,PM10,ug/m3,1024.37793,PM2.5,ug/m3,1023.007813,"Oct 13, 2016 4:27:20 PM",64.7513,20.95505
57ff9b471f9b1d77146767f1,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,867.0419921,PM2.5,ug/m3,865.3095702,"Oct 13, 2016 4:33:43 PM",64.7513,20.95505
57ff9cc61f9b1d77146767f3,EnvironmentalSensor_S2,NO2,ppm,0.0101,PM10,ug/m3,983.9667968,PM2.5,ug/m3,981.7607421,"Oct 13, 2016 4:40:06 PM",64.7513,20.95505
57ff9e451f9b1d77146767f5,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,1005.21582,PM2.5,ug/m3,1004.275391,"Oct 13, 2016 4:46:29 PM",64.7513,20.95505
57ff9fc31f9b1d77146767f7,EnvironmentalSensor_S2,NO2,ppm,0.0101,PM10,ug/m3,994.1445312,PM2.5,ug/m3,987.0654296,"Oct 13, 2016 4:52:51 PM",64.7513,20.95505
57ffa1441f9b1d77146767f9,EnvironmentalSensor_S2,NO2,ppm,0.0033,PM10,ug/m3,993.7148437,PM2.5,ug/m3,982.2285156,"Oct 13, 2016 4:59:16 PM",64.7513,20.95505
57ffa2c21f9b1d77146767fb,EnvironmentalSensor_S2,NO2,ppm,0.0135,PM10,ug/m3,988.4492187,PM2.5,ug/m3,983.4394531,"Oct 13, 2016 5:05:38 PM",64.7513,20.95505
57ffa4411f9b1d77146767fd,EnvironmentalSensor_S2,NO2,ppm,0.0202,PM10,ug/m3,967.5527343,PM2.5,ug/m3,962.0361327,"Oct 13, 2016 5:12:01 PM",64.7513,20.95505
57ffa5b81f9b1d77146767ff,EnvironmentalSensor_S2,NO2,ppm,0.0067,PM10,ug/m3,1011.811523,PM2.5,ug/m3,1009.818359,"Oct 13, 2016 5:18:16 PM",64.7513,20.95505
57ffa7311f9b1d7714676801,EnvironmentalSensor_S2,NO2,ppm,0.0236,PM10,ug/m3,986.8896483,PM2.5,ug/m3,969.5791015,"Oct 13, 2016 5:24:33 PM",64.7513,20.95505
57ffa8b01f9b1d7714676803,EnvironmentalSensor_S2,NO2,ppm,0.0168,PM10,ug/m3,997.8857421,PM2.5,ug/m3,995.4404296,"Oct 13, 2016 5:30:56 PM",64.7513,20.95505
57ffaa2f1f9b1d7714676805,EnvironmentalSensor_S2,NO2,ppm,0.027,PM10,ug/m3,851.3710937,PM2.5,ug/m3,849.5351562,"Oct 13, 2016 5:37:19 PM",64.7513,20.95505
57ffabad1f9b1d7714676807,EnvironmentalSensor_S2,NO2,ppm,0.0135,PM10,ug/m3,982.3583983,PM2.5,ug/m3,981.1708983,"Oct 13, 2016 5:43:41 PM",64.7513,20.95505
57ffad2c1f9b1d7714676809,EnvironmentalSensor_S2,NO2,ppm,0.0101,PM10,ug/m3,986.4824218,PM2.5,ug/m3,980.9189452,"Oct 13, 2016 5:50:04 PM",64.7513,20.95505
57ffaeaa1f9b1d771467680b,EnvironmentalSensor_S2,NO2,ppm,0.0067,PM10,ug/m3,988.7695312,PM2.5,ug/m3,987.8154296,"Oct 13, 2016 5:56:26 PM",64.7513,20.95505
57ffb02a1f9b1d771467680d,EnvironmentalSensor_S2,NO2,ppm,0.0033,PM10,ug/m3,981.1953125,PM2.5,ug/m3,975.8271483,"Oct 13, 2016 6:02:50 PM",64.7513,20.95505
57ffb1a71f9b1d771467680f,EnvironmentalSensor_S2,NO2,ppm,0.0033,PM10,ug/m3,1004.958008,PM2.5,ug/m3,1002.764648,"Oct 13, 2016 6:09:11 PM",64.7513,20.95505
57ffb3271f9b1d7714676811,EnvironmentalSensor_S2,NO2,ppm,0.0135,PM10,ug/m3,825.8564452,PM2.5,ug/m3,825.1289062,"Oct 13, 2016 6:15:35 PM",64.7513,20.95505
57ffb4a51f9b1d7714676813,EnvironmentalSensor_S2,NO2,ppm,0.0135,PM10,ug/m3,929.6943358,PM2.5,ug/m3,928.8886718,"Oct 13, 2016 6:21:57 PM",64.7513,20.95505
57ffb6251f9b1d7714676815,EnvironmentalSensor_S2,NO2,ppm,0.0067,PM10,ug/m3,960.3730468,PM2.5,ug/m3,959.2539062,"Oct 13, 2016 6:28:21 PM",64.7513,20.95505
57ffb7a21f9b1d7714676817,EnvironmentalSensor_S2,NO2,ppm,0.0067,PM10,ug/m3,917.7783202,PM2.5,ug/m3,916.6796875,"Oct 13, 2016 6:34:42 PM",64.7513,20.95505
57ffb9201f9b1d7714676819,EnvironmentalSensor_S2,NO2,ppm,0.0202,PM10,ug/m3,1004.738281,PM2.5,ug/m3,1003.511719,"Oct 13, 2016 6:41:04 PM",64.7513,20.95505
57ffbaa11f9b1d771467681b,EnvironmentalSensor_S2,NO2,ppm,0.0067,PM10,ug/m3,902.9804687,PM2.5,ug/m3,902.2773437,"Oct 13, 2016 6:47:29 PM",64.7513,20.95505
57ffbc1a1f9b1d771467681d,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,1006.849609,PM2.5,ug/m3,1005.65625,"Oct 13, 2016 6:53:46 PM",64.7513,20.95505
57ffbd981f9b1d771467681f,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,875.930664,PM2.5,ug/m3,864.5888671,"Oct 13, 2016 7:00:08 PM",64.7513,20.95505
57ffbf161f9b1d7714676821,EnvironmentalSensor_S2,NO2,ppm,0.0033,PM10,ug/m3,812.3330077,PM2.5,ug/m3,810.6523437,"Oct 13, 2016 7:06:30 PM",64.7513,20.95505
57ffc0961f9b1d7714676823,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,954.8808593,PM2.5,ug/m3,954.1523437,"Oct 13, 2016 7:12:54 PM",64.7513,20.95505
57ffc20f1f9b1d7714676825,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,1005.648438,PM2.5,ug/m3,1004.460938,"Oct 13, 2016 7:19:11 PM",64.7513,20.95505
57ffc38d1f9b1d7714676827,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,895.7607421,PM2.5,ug/m3,895.0419921,"Oct 13, 2016 7:25:33 PM",64.7513,20.95505
57ffc50a1f9b1d7714676829,EnvironmentalSensor_S2,NO2,ppm,0.0033,PM10,ug/m3,884.6425781,PM2.5,ug/m3,883.9394531,"Oct 13, 2016 7:31:54 PM",64.7513,20.95505
57ffc6881f9b1d771467682b,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,879.3769531,PM2.5,ug/m3,877.4394531,"Oct 13, 2016 7:38:16 PM",64.7513,20.95505
57ffc8071f9b1d771467682d,EnvironmentalSensor_S2,NO2,ppm,0.0033,PM10,ug/m3,887.9228515,PM2.5,ug/m3,887.1835937,"Oct 13, 2016 7:44:39 PM",64.7513,20.95505
57ffc9851f9b1d771467682f,EnvironmentalSensor_S2,NO2,ppm,0.027,PM10,ug/m3,896.5888671,PM2.5,ug/m3,876.5136718,"Oct 13, 2016 7:51:01 PM",64.7513,20.95505
57ffcb031f9b1d7714676831,EnvironmentalSensor_S2,NO2,ppm,0.0067,PM10,ug/m3,995.9980468,PM2.5,ug/m3,994.7861327,"Oct 13, 2016 7:57:23 PM",64.7513,20.95505
57ffcc811f9b1d7714676833,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,885.6386718,PM2.5,ug/m3,884.6035156,"Oct 13, 2016 8:03:45 PM",64.7513,20.95505
57ffcdfa1f9b1d7714676835,EnvironmentalSensor_S2,NO2,ppm,0.0101,PM10,ug/m3,949.0927733,PM2.5,ug/m3,948.2958983,"Oct 13, 2016 8:10:02 PM",64.7513,20.95505
57ffcf791f9b1d7714676837,EnvironmentalSensor_S2,NO2,ppm,0.0135,PM10,ug/m3,894.0830077,PM2.5,ug/m3,893.3232421,"Oct 13, 2016 8:16:25 PM",64.7513,20.95505
57ffd0fc1f9b1d7714676839,EnvironmentalSensor_S2,NO2,ppm,0.0067,PM10,ug/m3,897.3935546,PM2.5,ug/m3,896.6503906,"Oct 13, 2016 8:22:52 PM",64.7513,20.95505
57ffd27a1f9b1d771467683b,EnvironmentalSensor_S2,NO2,ppm,0.0135,PM10,ug/m3,891.3232421,PM2.5,ug/m3,890.6123046,"Oct 13, 2016 8:29:14 PM",64.7513,20.95505
57ffd3f81f9b1d771467683d,EnvironmentalSensor_S2,NO2,ppm,0.0033,PM10,ug/m3,967.9267577,PM2.5,ug/m3,966.7998046,"Oct 13, 2016 8:35:36 PM",64.7513,20.95505
57ffd5751f9b1d771467683f,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,881.7324218,PM2.5,ug/m3,881.0419921,"Oct 13, 2016 8:41:57 PM",64.7513,20.95505
57ffd6f51f9b1d7714676841,EnvironmentalSensor_S2,NO2,ppm,0.0135,PM10,ug/m3,839.461914,PM2.5,ug/m3,838.90625,"Oct 13, 2016 8:48:21 PM",64.7513,20.95505
57ffd8741f9b1d7714676843,EnvironmentalSensor_S2,NO2,ppm,0.0067,PM10,ug/m3,902.5527343,PM2.5,ug/m3,901.8222656,"Oct 13, 2016 8:54:43 PM",64.7513,20.95505
57ffd9f21f9b1d7714676845,EnvironmentalSensor_S2,NO2,ppm,0.0135,PM10,ug/m3,985.2138671,PM2.5,ug/m3,984.0185546,"Oct 13, 2016 9:01:06 PM",64.7513,20.95505
57ffdb6a1f9b1d7714676847,EnvironmentalSensor_S2,NO2,ppm,0.0033,PM10,ug/m3,959.3544921,PM2.5,ug/m3,958.5019531,"Oct 13, 2016 9:07:22 PM",64.7513,20.95505
57ffdce91f9b1d7714676849,EnvironmentalSensor_S2,NO2,ppm,0.0067,PM10,ug/m3,898.8378906,PM2.5,ug/m3,898.109375,"Oct 13, 2016 9:13:45 PM",64.7513,20.95505
57ffde681f9b1d771467684b,EnvironmentalSensor_S2,NO2,ppm,0.0101,PM10,ug/m3,875.0585937,PM2.5,ug/m3,874.3701171,"Oct 13, 2016 9:20:08 PM",64.7513,20.95505
57ffdfe81f9b1d771467684d,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,792.7421875,PM2.5,ug/m3,792.4101562,"Oct 13, 2016 9:26:32 PM",64.7513,20.95505
57ffe1681f9b1d771467684f,EnvironmentalSensor_S2,NO2,ppm,0.0101,PM10,ug/m3,892.6542968,PM2.5,ug/m3,891.2626952,"Oct 13, 2016 9:32:56 PM",64.7513,20.95505
57ffe2e61f9b1d7714676851,EnvironmentalSensor_S2,NO2,ppm,0.0067,PM10,ug/m3,873.6523437,PM2.5,ug/m3,872.9521483,"Oct 13, 2016 9:39:18 PM",64.7513,20.95505
57ffe4641f9b1d7714676853,EnvironmentalSensor_S2,NO2,ppm,0.0135,PM10,ug/m3,864.6660156,PM2.5,ug/m3,864.0166015,"Oct 13, 2016 9:45:40 PM",64.7513,20.95505
57ffe5e31f9b1d7714676855,EnvironmentalSensor_S2,NO2,ppm,0.0033,PM10,ug/m3,947.2285156,PM2.5,ug/m3,946.4726562,"Oct 13, 2016 9:52:03 PM",64.7513,20.95505
57ffe7611f9b1d7714676857,EnvironmentalSensor_S2,NO2,ppm,0.0033,PM10,ug/m3,897.0742187,PM2.5,ug/m3,896.336914,"Oct 13, 2016 9:58:25 PM",64.7513,20.95505
57ffe8e11f9b1d7714676859,EnvironmentalSensor_S2,NO2,ppm,0.0101,PM10,ug/m3,720.7265625,PM2.5,ug/m3,720.4384765,"Oct 13, 2016 10:04:49 PM",64.7513,20.95505
57ffea611f9b1d771467685b,EnvironmentalSensor_S2,NO2,ppm,0.0101,PM10,ug/m3,891.7490233,PM2.5,ug/m3,889.84375,"Oct 13, 2016 10:11:13 PM",64.7513,20.95505
57ffebe01f9b1d771467685d,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,878.6826171,PM2.5,ug/m3,877.9902343,"Oct 13, 2016 10:17:36 PM",64.7513,20.95505
57ffed5f1f9b1d771467685f,EnvironmentalSensor_S2,NO2,ppm,0.0033,PM10,ug/m3,901.2822265,PM2.5,ug/m3,900.4482421,"Oct 13, 2016 10:23:59 PM",64.7513,20.95505
57ffeed81f9b1d7714676861,EnvironmentalSensor_S2,NO2,ppm,0.0067,PM10,ug/m3,861.5927733,PM2.5,ug/m3,860.961914,"Oct 13, 2016 10:30:16 PM",64.7513,20.95505
57fff0571f9b1d7714676863,EnvironmentalSensor_S2,NO2,ppm,0.0067,PM10,ug/m3,906.96875,PM2.5,ug/m3,906.1982421,"Oct 13, 2016 10:36:39 PM",64.7513,20.95505
57fff1d71f9b1d7714676865,EnvironmentalSensor_S2,NO2,ppm,0.0033,PM10,ug/m3,751.4580077,PM2.5,ug/m3,751.0976562,"Oct 13, 2016 10:43:03 PM",64.7513,20.95505
57fff3541f9b1d7714676867,EnvironmentalSensor_S2,NO2,ppm,0.0101,PM10,ug/m3,912.625,PM2.5,ug/m3,911.8164062,"Oct 13, 2016 10:49:24 PM",64.7513,20.95505
57fff4e71f9b1d7714676869,EnvironmentalSensor_S2,NO2,ppm,0.0101,PM10,ug/m3,951.446289,PM2.5,ug/m3,950.7050781,"Oct 13, 2016 10:56:07 PM",64.7513,20.95505
57fff6661f9b1d771467686b,EnvironmentalSensor_S2,NO2,ppm,0.0033,PM10,ug/m3,888.0703125,PM2.5,ug/m3,887.3320312,"Oct 13, 2016 11:02:30 PM",64.7513,20.95505
57fff7df1f9b1d771467686d,EnvironmentalSensor_S2,NO2,ppm,0.0033,PM10,ug/m3,876.2783202,PM2.5,ug/m3,875.6123046,"Oct 13, 2016 11:08:47 PM",64.7513,20.95505
57fff95d1f9b1d771467686f,EnvironmentalSensor_S2,NO2,ppm,0.0067,PM10,ug/m3,921.4267577,PM2.5,ug/m3,920.7207031,"Oct 13, 2016 11:15:09 PM",64.7513,20.95505
57fffade1f9b1d7714676871,EnvironmentalSensor_S2,NO2,ppm,0.0101,PM10,ug/m3,929.1357421,PM2.5,ug/m3,928.1318358,"Oct 13, 2016 11:21:34 PM",64.7513,20.95505
57fffc5e1f9b1d7714676873,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,902.8564452,PM2.5,ug/m3,902.0957031,"Oct 13, 2016 11:27:58 PM",64.7513,20.95505
57fffde41f9b1d7714676875,EnvironmentalSensor_S2,NO2,ppm,0.0067,PM10,ug/m3,744.1757812,PM2.5,ug/m3,743.852539,"Oct 13, 2016 11:34:28 PM",64.7513,20.95505
580000f01f9b1d7714676877,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,741.3984375,PM2.5,ug/m3,741.0566406,"Oct 13, 2016 11:47:28 PM",64.7513,20.95505
580002931f9b1d7714676879,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,865.4873046,PM2.5,ug/m3,864.8720702,"Oct 13, 2016 11:54:27 PM",64.7513,20.95505
580004101f9b1d771467687b,EnvironmentalSensor_S2,NO2,ppm,0.0033,PM10,ug/m3,879.2939452,PM2.5,ug/m3,878.5927733,"Oct 14, 2016 12:00:48 AM",64.7513,20.95505
5800058e1f9b1d771467687d,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,883.586914,PM2.5,ug/m3,882.868164,"Oct 14, 2016 12:07:10 AM",64.7513,20.95505
5800070d1f9b1d771467687f,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,970.7382812,PM2.5,ug/m3,969.6074218,"Oct 14, 2016 12:13:33 AM",64.7513,20.95505
580008a01f9b1d7714676881,EnvironmentalSensor_S2,NO2,ppm,0.0033,PM10,ug/m3,895.9609375,PM2.5,ug/m3,895.2324218,"Oct 14, 2016 12:20:16 AM",64.7513,20.95505
58000a261f9b1d7714676883,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,861.9746093,PM2.5,ug/m3,861.3261718,"Oct 14, 2016 12:26:46 AM",64.7513,20.95505
58000ba51f9b1d7714676885,EnvironmentalSensor_S2,NO2,ppm,0.0101,PM10,ug/m3,885.1679687,PM2.5,ug/m3,884.4804687,"Oct 14, 2016 12:33:09 AM",64.7513,20.95505
58000d231f9b1d7714676887,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,887.8007812,PM2.5,ug/m3,887.1132812,"Oct 14, 2016 12:39:31 AM",64.7513,20.95505
58000eb31f9b1d7714676889,EnvironmentalSensor_S2,NO2,ppm,0.0033,PM10,ug/m3,848.3291015,PM2.5,ug/m3,847.7294921,"Oct 14, 2016 12:46:11 AM",64.7513,20.95505
5800102d1f9b1d771467688b,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,771.8183593,PM2.5,ug/m3,771.4951171,"Oct 14, 2016 12:52:29 AM",64.7513,20.95505
580011b71f9b1d771467688d,EnvironmentalSensor_S2,NO2,ppm,0.0101,PM10,ug/m3,907.6748046,PM2.5,ug/m3,906.9287108,"Oct 14, 2016 12:59:03 AM",64.7513,20.95505
580013301f9b1d771467688f,EnvironmentalSensor_S2,NO2,ppm,0.0033,PM10,ug/m3,736.6816406,PM2.5,ug/m3,736.3759765,"Oct 14, 2016 1:05:20 AM",64.7513,20.95505
580014ae1f9b1d7714676891,EnvironmentalSensor_S2,NO2,ppm,0.0067,PM10,ug/m3,898.3027343,PM2.5,ug/m3,897.5234375,"Oct 14, 2016 1:11:42 AM",64.7513,20.95505
580016271f9b1d7714676893,EnvironmentalSensor_S2,NO2,ppm,0.0033,PM10,ug/m3,988.2451171,PM2.5,ug/m3,987.0634765,"Oct 14, 2016 1:17:59 AM",64.7513,20.95505
580017a51f9b1d7714676895,EnvironmentalSensor_S2,NO2,ppm,0.0033,PM10,ug/m3,884.2783202,PM2.5,ug/m3,883.540039,"Oct 14, 2016 1:24:21 AM",64.7513,20.95505
580019241f9b1d7714676897,EnvironmentalSensor_S2,NO2,ppm,0.0202,PM10,ug/m3,882.9794921,PM2.5,ug/m3,882.265625,"Oct 14, 2016 1:30:44 AM",64.7513,20.95505
58001aa21f9b1d7714676899,EnvironmentalSensor_S2,NO2,ppm,0.0067,PM10,ug/m3,856.1503906,PM2.5,ug/m3,855.5185546,"Oct 14, 2016 1:37:06 AM",64.7513,20.95505
58001c281f9b1d771467689b,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,993.9589843,PM2.5,ug/m3,992.7617187,"Oct 14, 2016 1:43:36 AM",64.7513,20.95505
58001da11f9b1d771467689d,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,903.7675781,PM2.5,ug/m3,902.9667968,"Oct 14, 2016 1:49:53 AM",64.7513,20.95505
58001f271f9b1d771467689f,EnvironmentalSensor_S2,NO2,ppm,0.0033,PM10,ug/m3,885.7841796,PM2.5,ug/m3,885.0478515,"Oct 14, 2016 1:56:23 AM",64.7513,20.95505
580020a51f9b1d77146768a1,EnvironmentalSensor_S2,NO2,ppm,0,PM10,ug/m3,911.3496093,PM2.5,ug/m3,910.515625,"Oct 14, 2016 2:02:45 AM",64.7513,20.95505
